"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2020-07-13,"4917390",7,195,0.5646875,NA,8.8509375,108.172512964759,NA,NA,NA,25.3377083333333,11.0596875
2020-07-13,"4917450",7,195,12.98125,7.02291666666667,9.34645833333333,114.041926717419,NA,NA,NA,24.9178125,52.9255729166667
2020-07-13,"4917715",7,195,0.413020833333333,1.58645833333333,8.14864583333333,NA,NA,NA,NA,NA,NA
2020-07-14,"4917365",7,196,0.776354166666667,1.4846875,NA,NA,NA,8.26739583333333,1780.193125,24.64375,32.2114583333333
2020-07-14,"4917390",7,196,0.6759375,NA,7.94083333333333,95.7055110407043,NA,NA,NA,24.5775,35.1628125
2020-07-14,"4917450",7,196,14.6916666666667,7.44375,7.8678125,95.3781054325472,NA,NA,NA,24.5894791666667,59.750390625
2020-07-14,"4917715",7,196,0.604166666666667,1.71880208333333,8.00135416666667,NA,NA,NA,NA,NA,NA
2020-07-15,"4917365",7,197,1.00739583333333,1.79083333333333,NA,NA,NA,8.3178125,1784.45895833333,23.9882291666667,30.3297916666667
2020-07-15,"4917390",7,197,0.7325,NA,8.13010416666667,97.3369395108038,NA,NA,NA,24.1976041666667,33.5371875
2020-07-15,"4917450",7,197,14.653125,7.87395833333333,6.32760416666667,75.7494488070495,NA,NA,NA,23.8363541666667,61.3253385416667
2020-07-15,"4917715",7,197,0.765208333333333,1.90026041666667,8.26614583333333,NA,NA,NA,NA,NA,NA
2020-07-16,"4917365",7,198,1.3340625,1.52614583333333,NA,NA,NA,8.34020833333333,1785.25510416667,24.2630208333333,25.2541666666667
2020-07-16,"4917390",7,198,0.820625,NA,8.400625,100.663168614765,NA,NA,NA,24.2328125,23.6754166666667
2020-07-16,"4917450",7,198,14.8270833333333,7.75,6.46541666666667,76.8340877949395,NA,NA,NA,23.6033333333333,56.4299479166667
2020-07-16,"4917715",7,198,0.915416666666667,1.75494874338624,8.79802083333333,NA,NA,NA,NA,NA,NA
2020-07-17,"4917365",7,199,1.53947916666667,1.7765625,NA,NA,NA,8.32572916666667,1784.60333333333,24.473125,28.8877604166667
2020-07-17,"4917390",7,199,1.39979166666667,NA,8.6353125,104.133206958228,NA,NA,NA,24.5801041666667,25.9557291666667
2020-07-17,"4917450",7,199,14.4479166666667,7.97916666666667,4.851875,57.0134100967691,NA,NA,NA,23.0877083333333,65.6339583333333
2020-07-17,"4917715",7,199,1.32427083333333,1.96723131613757,9.41375,NA,NA,NA,NA,NA,NA
2020-07-18,"4917365",7,200,1.83604166666667,1.686875,NA,NA,NA,8.3290625,1780.46291666667,24.7004166666667,29.6311458333333
2020-07-18,"4917390",7,200,2.04791666666667,NA,9.78833333333333,118.763925221541,NA,NA,NA,24.8834375,23.5365625
