"Date","Year","Month","Fraction","Depth","Monitoring.Location.ID","Result.Unit","Nitrogen","Phosphate-phosphorus","NP_mass","NP_mol"
2016-05-25,2016,5,"Dissolved","Surface",4917500,"mg/l",0.619,0.026,23.8076923076923,52.6464954336019
2016-05-25,2016,5,"Dissolved","Surface",4917520,"mg/l",0.416,0.014,29.7142857142857,65.7078807535008
2016-05-25,2016,5,"Dissolved","Surface",4917770,"mg/l",0.486,0.019,25.5789473684211,56.563312328798
2016-05-25,2016,5,"Total","Bottom",4917390,"mg/l",0.591,0.098,6.03061224489796,13.3356310183101
2016-05-25,2016,5,"Total","Surface",4917310,"mg/l",0.569,0.074,7.68918918918919,17.0032802131753
2016-05-25,2016,5,"Total","Surface",4917370,"mg/l",0.596,0.082,7.26829268292683,16.0725421261495
2016-05-25,2016,5,"Total","Surface",4917390,"mg/l",0.594,0.084,7.07142857142857,15.6372120062418
2016-05-25,2016,5,"Total","Surface",4917500,"mg/l",0.66,0.071,9.29577464788733,20.5559594448249
2016-05-25,2016,5,"Total","Surface",4917520,"mg/l",0.444,0.118,3.76271186440678,8.32057094939213
2016-05-25,2016,5,"Total","Surface",4917770,"mg/l",0.494,0.11,4.49090909090909,9.93085015933592
2016-06-30,2016,6,"Dissolved","Bottom",4917390,"mg/l",0.535,0.022,24.3181818181818,53.7753525834485
2016-06-30,2016,6,"Dissolved","Surface",4917310,"mg/l",0.461,0.021,21.952380952381,48.5438029284677
2016-06-30,2016,6,"Dissolved","Surface",4917370,"mg/l",0.489,0.0211,23.175355450237,51.2481944538902
2016-06-30,2016,6,"Dissolved","Surface",4917390,"mg/l",0.56,0.033,16.969696969697,37.5254796844002
2016-06-30,2016,6,"Dissolved","Surface",4917500,"mg/l",0.496,0.0206,24.0776699029126,53.2435030750921
2016-06-30,2016,6,"Dissolved","Surface",4917520,"mg/l",0.537,0.029,18.5172413793103,40.9476000915798
2016-06-30,2016,6,"Dissolved","Surface",4917770,"mg/l",0.607,0.029,20.9310344827586,46.2852760811712
2016-06-30,2016,6,"Total","Bottom",4917390,"mg/l",0.178,0.092,1.93478260869565,4.27842910842715
2016-06-30,2016,6,"Total","Surface",4917310,"mg/l",0.634,0.078,8.12820512820513,17.9740862169648
2016-06-30,2016,6,"Total","Surface",4917370,"mg/l",0.643,0.077,8.35064935064935,18.4659822222469
2016-06-30,2016,6,"Total","Surface",4917390,"mg/l",0.598,0.079,7.56962025316456,16.7388746856228
2016-06-30,2016,6,"Total","Surface",4917500,"mg/l",0.578,0.065,8.89230769230769,19.6637637225343
2016-06-30,2016,6,"Total","Surface",4917520,"mg/l",0.601,0.083,7.24096385542169,16.0121092637846
2016-06-30,2016,6,"Total","Surface",4917770,"mg/l",0.705,0.221,3.19004524886878,7.05422014267591
