Lab_Name,Project,SiteName,Monitoring Location ID,Monitoring Location Latitude,Monitoring Location Longitude,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Genus,Taxon,Division,NumberinStand,RankinStand,RelativeDensity,turalUnitsperML,CellperML,CellVolume_u3mL
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Crucigeniella,Crucigeniella rectangularis,Chlorophyta,,,0.1,,717,57344
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Cryptomonas,Cryptomonas species,Cryptophyta,,,0.1,,6,32166.4
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Desmodesmus,"Desmodesmus bicellularis (R. Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,34,554.4
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Gymnodinium,Gymnodinium species,Dinophyta,,,0,,11,12208
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Kirchneriella,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata),Chlorophyta,,,0,,269,2419.2
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Komma,Komma species,Chlorophyta,,,0.1,,78,46412.8
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Komma,Komma species 2,Cryptophyta,,,0.8,,2173,434560
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Leptolyngbya,Leptolyngbya species,Cyanophyta,,,0,,1708,13664
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Merismopedia,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,1389,4166.4
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Monoraphidium,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0,,34,2016
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis ellipticus West,Chlorophyta,,,0,,50,12600
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis species,Chlorophyta,,,0,,22,8332.8
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis borgei Snow,Chlorophyta,,,0.1,,157,70560
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,0.8,,168,420000
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Pseudanabaena,Pseudanabaena species,Cyanophyta,,,0.1,,5645,71124.5
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Scenedesmus,Scenedesmus ellipticus Corda,Chlorophyta,,,0.9,,717,460185.6
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Schroederia,Schroederia setigera (Schröder) Lemmermann,Chlorophyta,,,0,,17,10029.6
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,,Unknown colonial cyanophyte,Cyanophyta,,,0,,45,6720
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Acutodesmus,Acutodesmus acuminatus (Lagerheim) Tsarenko,Chlorophyta,,,0.8,,5846,1292054.4
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Ankistrodesmus,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,1025,57901.2
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Aphanizomenon,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,8.3,,6832,13411216
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species,Bacillariophyta,,,0.1,,106,106400
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species 2,Bacillariophyta,,,1.9,,7504,3001600
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Chroococcus,Chroococcus species,Cyanophyta,,,2.3,,7392,3659040
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Closteriopsis,Closteriopsis longissima (Lemmermann) Lemmermann,Chlorophyta,,,0,,106,75756.8
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Cryptomonas,Cryptomonas species,Cryptophyta,,,0.4,,112,643328
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Cylindrospermopsis,Cylindrospermopsis catemaco Komárková-Legnerová & Tavera,Cyanophyta,,,0,,224,4480
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Desmodesmus,"Desmodesmus bicellularis (R. Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,672,11088
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Desmodesmus,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,5.9,,20160,9576000
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Desmodesmus,Desmodesmus opoliensis (Richter) Hegewald,Chlorophyta,,,0.3,,1792,448000
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Desmodesmus,Desmodesmus protuberans (Fritsch & Rich) Hegewald,Chlorophyta,,,0.2,,896,376320
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Kirchneriella,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata),Chlorophyta,,,0,,2554,22982.4
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Melosira,Melosira granulata var. angustissima (= Aulacoseira granulata var. angustissima (Müller) Simonsen),Bacillariophyta,,,0,,504,65520
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Merismopedia,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,10416,31248
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Monoraphidium,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0.1,,1512,90720
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Nitzschia acicularis (Kützing),Nitzschia acicularis (Kützing) Smith,Bacillariophyta,,,26.3,,16632,42411600
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis species,Chlorophyta,,,0.3,,1344,499968
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis borgei Snow,Chlorophyta,,,0.1,,448,201600
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Pediastrum,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,43.6,,140280,70280280
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,3.3,,2134,5334000
Rushforth Phycology,Utah Lake,Utah Lake Three Miles South/Provo,DWQ,NA,NA,8/22/2017,Total Phytoplankton,,,Grab,Phormidium,Phormidium species,Cyanophyta,,,6,,23520,9760800
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Ankistrodesmus,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,45,2531.2
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Aphanizomenon,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,98.9,,1202432,2360374016
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Aphanocapsa,Aphanocapsa species,Cyanophyta,,,0,,7448,1072512
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species 2,Bacillariophyta,,,0,,101,40320
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Ceratium,Ceratium hirundinella (Müller) Dujardin,Dinophyta,,,1,,997,23939148.8
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Chroomonas,Chroomonas species,Cryptophyta,,,0,,22,5510.4
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Crucigeniella,Crucigeniella rectangularis,Chlorophyta,,,0,,806,64512
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Komma,Komma species 2,Cryptophyta,,,0.1,,8893,1778560
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Merismopedia,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,2778,8332.8
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Monoraphidium,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0,,45,2688
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis ellipticus West,Chlorophyta,,,0,,67,16800
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis species,Chlorophyta,,,0,,314,116659.2
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis borgei Snow,Chlorophyta,,,0,,179,80640
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Pediastrum,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,0,,252,126252
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE WEST OF PROVO MARINA,4917390,40.23717289,-111.7646472,8/22/2017,Total Phytoplankton,,,Grab,Pseudanabaena,Pseudanabaena species,Cyanophyta,,,0,,1613,20321.3
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Actinastrum,Actinastrum hantzschii Lagerheim,Chlorophyta,,,0,,134,6720
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Acutodesmus,Acutodesmus acuminatus (Lagerheim) Tsarenko,Chlorophyta,,,0.1,,179,39603.2
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Acutodesmus,Acutodesmus pectinatus (Meyen) Tsarenko,Chlorophyta,,,0.1,,179,44800
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Dolichospermum,"Anabaena circinalis (= Dolichospermum circinalis (Nygaard) Wacklin, L.Hoffmann & Komárek)",Cyanophyta,,,0.2,,470,92668.8
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Ankistrodesmus,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,45,2531.2
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Aphanizomenon,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,9.8,,2733,5364486.4
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species,Bacillariophyta,,,0.8,,448,448000
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species 2,Bacillariophyta,,,0.1,,179,71680
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Ceratium,Ceratium hirundinella (Müller) Dujardin,Dinophyta,,,2.9,,67,1613875.2
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,0.3,,179,153216
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Chlamydomonas,Chlamydomonas globosa Snow,Chlorophyta,,,0.2,,224,91840
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Chlamydomonas,Chlamydomonas reinhardtii Dangeard,Chlorophyta,,,0,,22,17920
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Coenococcus,Coenococcus planktonicus Korshikov,Chlorophyta,,,1.1,,1344,581952
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Crucigeniella,Crucigeniella rectangularis,Chlorophyta,,,0.1,,717,57344
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Desmodesmus,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,2.3,,2710,1287440
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Desmodesmus,Desmodesmus protuberans (Fritsch & Rich) Hegewald,Chlorophyta,,,1,,1322,555072
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Didymogenes,Didymogenes species,Chlorophyta,,,0,,45,13440
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Didymogenes,Didymogenes anomala (Smith) Hindák,Chlorophyta,,,0,,90,20160
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Kirchneriella,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata),Chlorophyta,,,0,,1882,16934.4
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Leptolyngbya,Leptolyngbya species,Cyanophyta,,,0,,1366,10931.2
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Melosira,Melosira granulata var. angustissima (= Aulacoseira granulata var. angustissima (Müller) Simonsen),Bacillariophyta,,,0,,202,26208
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Merismopedia,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,2778,8332.8
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Microcystis,Microcystis aeruginosa (Kützing) Kützing,Cyanophyta,,,0,,1568,4390.4
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Monoraphidium,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0,,22,1344
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Nitzschia acicularis (Kützing),Nitzschia acicularis (Kützing) Smith,Bacillariophyta,,,32.1,,6899,17592960
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis species,Chlorophyta,,,0.4,,538,199987.2
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Oocystis,Oocystis borgei Snow,Chlorophyta,,,0.1,,90,40320
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Pediastrum,Pediastrum duplex,Chlorophyta,,,0,,448,4480
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Pediastrum,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,43.8,,47964,24029964
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,4.3,,941,2352000
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,Tetraedron,Tetraëdron caudatum (Corda) Hansgirg,Chlorophyta,,,0,,22,1904
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,,Unknown colonial chlorophyte,Chlorophyta,,,0.1,,179,53043.2
Rushforth Phycology,Utah Lake,UTAH LAKE  OUTSIDE ENTRANCE TO PROVO BAY,4917770,40.18856667,-111.7313142,9/20/2017,Total Phytoplankton,,,Grab,,Unknown spherical chlorophyte,Chlorophyta,,,0.1,,112,47600
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Dolichospermum,"Anabaena circinalis (= Dolichospermum circinalis (Nygaard) Wacklin, L.Hoffmann & Komárek)",Cyanophyta,,,0.2,,2117,417009.6
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Ankistrodesmus,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,11,632.8
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Aphanizomenon,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,82.4,,75152,147523376
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Aphanocapsa,Aphanocapsa species,Cyanophyta,,,0.4,,5320,766080
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Aphanocapsa,Aphanocapsa planctonica (G.M.Smith) Komárek & Anagnostidis,Cyanophyta,,,0,,1254,23582.7
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Botryococcus,Botryococcus braunii Kützing,Chlorophyta,,,0,,1792,60928
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species,Bacillariophyta,,,0,,34,33600
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Centric diatom,centric diatoms species 2,Bacillariophyta,,,0,,22,8960
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Ceratium,Ceratium hirundinella (Müller) Dujardin,Dinophyta,,,14.9,,1114,26763430.4
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,0,,11,9576
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Chlamydomonas,Chlamydomonas globosa Snow,Chlorophyta,,,0,,11,4592
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Chlorogonium,Chlorogonium minimum Playfair,Chlorophyta,,,0,,11,1344
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Chroococcus,"Chroococcus limeticus (= Limnococcus limneticus (Lemmermann) Komárková, Jezberová, Komárek & Zapomelová)",Cyanophyta,,,0.1,,672,99456
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Coenococcus,Coenococcus planktonicus Korshikov,Chlorophyta,,,0.2,,806,349171.2
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Crucigeniella,Crucigeniella rectangularis,Chlorophyta,,,0,,717,57344
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Desmodesmus,"Desmodesmus bicellularis (R. Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,45,739.2
Rushforth Phycology,Utah Lake,UTAH LAKE 1 MILE SOUTHEAST OF BIRD ISLAND,4917715,NA,NA,9/5/2017,Total Phytoplankton,,,Grab,Desmodesmus,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,0,,179,85120
