"MonitoringLocationIdentifier","MonitoringLocationName","LatitudeMeasure","LongitudeMeasure","Date","Turbidity","chlorophyll.pheophytincorrected","organic.carbon","total.suspended.solids","k","datetime","secchidepth.m","Month","k.estimated"
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2017-11-08,38.6,NA,6.23,62,NA,2017-11-08 15:13:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-05-16,39.6,NA,4.98,24,NA,2018-05-16 13:58:22,0.25,5,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-06-12,27.6,NA,10.2,38,NA,2018-06-12 13:54:20,0.2,6,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-07-11,55.7,NA,10.7,59.6,NA,2018-07-11 12:53:17,0.2,7,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-08-09,41.3,NA,6.97,32.8,NA,2018-08-09 13:12:00,0.25,8,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-09-19,69.2,NA,7.8,63.3,NA,NA,NA,NA,NA
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-10-10,94.4,NA,7.03,72,NA,2018-10-10 11:15:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2018-11-14,27.6,NA,7.23,25.2,NA,2018-11-14 12:09:00,0.2,11,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-06-17,NA,NA,NA,36,NA,2013-06-17 09:29:49,0.24,6,2.87419377350474
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-06-17,NA,NA,NA,36,NA,2013-06-17 09:29:49,0.24,6,2.87419377350474
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-06-17,NA,NA,NA,36,NA,2013-06-17 09:29:49,0.24,6,2.87419377350474
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-06-17,NA,NA,NA,36,NA,2013-06-17 09:29:49,0.24,6,2.87419377350474
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-06-17,NA,NA,NA,36,NA,2013-06-17 09:29:49,0.24,6,2.87419377350474
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-07-02,26.9,NA,NA,22.4,NA,2013-07-02 10:20:00,0.3,7,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-07-02,26.9,NA,NA,22.4,NA,2013-07-02 10:20:00,0.3,7,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-07-02,26.9,NA,NA,22.4,NA,2013-07-02 10:20:00,0.3,7,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-07-02,26.9,NA,NA,22.4,NA,2013-07-02 10:20:00,0.3,7,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-07-02,26.9,NA,NA,22.4,NA,2013-07-02 10:20:00,0.3,7,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-09-16,66.4,NA,NA,115,NA,2013-09-16 10:25:00,0.2,9,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-09-16,66.4,NA,NA,115,NA,2013-09-16 10:25:00,0.2,9,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-09-16,66.4,NA,NA,115,NA,2013-09-16 10:25:00,0.2,9,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-09-16,66.4,NA,NA,115,NA,2013-09-16 10:25:00,0.2,9,3.24411612515584
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-10-23,33.4,NA,NA,28.8,NA,2013-10-23 10:40:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-10-23,33.4,NA,NA,28.8,NA,2013-10-23 10:40:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-10-23,33.4,NA,NA,28.8,NA,2013-10-23 10:40:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2013-10-23,33.4,NA,NA,28.8,NA,2013-10-23 10:40:00,0.3,10,2.47835149033998
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-06-02,NA,NA,NA,26,NA,NA,NA,NA,NA
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-07-01,NA,NA,NA,18.4,NA,NA,NA,NA,NA
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-09-24,NA,NA,NA,95.6,NA,2014-09-24 09:00:00,0.13,9,4.31848458851971
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-09-24,NA,NA,NA,95.6,NA,2014-09-24 09:00:00,0.13,9,4.31848458851971
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-09-24,NA,NA,NA,95.6,NA,2014-09-24 09:00:00,0.13,9,4.31848458851971
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-11-06,NA,NA,NA,20.8,NA,2014-11-06 09:15:00,0.35,11,2.23721050319932
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-11-06,NA,NA,NA,20.8,NA,2014-11-06 09:15:00,0.35,11,2.23721050319932
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2014-11-06,NA,NA,NA,20.8,NA,2014-11-06 09:15:00,0.35,11,2.23721050319932
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-05-11,NA,NA,NA,36.4,NA,2015-05-11 09:50:00,0.32,5,2.37438101708505
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-05-11,NA,NA,NA,36.4,NA,2015-05-11 09:50:00,0.32,5,2.37438101708505
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-05-11,NA,NA,NA,36.4,NA,2015-05-11 09:50:00,0.32,5,2.37438101708505
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-05-11,NA,NA,NA,36.4,NA,2015-05-11 09:50:00,0.32,5,2.37438101708505
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-06-02,NA,NA,NA,52.8,NA,2015-06-02 09:45:00,0.25,6,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-06-02,NA,NA,NA,52.8,NA,2015-06-02 09:45:00,0.25,6,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-06-02,NA,NA,NA,52.8,NA,2015-06-02 09:45:00,0.25,6,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-06-02,NA,NA,NA,52.8,NA,2015-06-02 09:45:00,0.25,6,2.79732706532589
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-07-09,NA,NA,NA,63.2,NA,2015-07-09 10:19:12,0.17,7,3.61381395475566
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-07-09,NA,NA,NA,63.2,NA,2015-07-09 10:19:12,0.17,7,3.61381395475566
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-07-09,NA,NA,NA,63.2,NA,2015-07-09 10:19:12,0.17,7,3.61381395475566
"4917310","UTAH LAKE 0.5 MI W OF GENEVA DISCHARGE #15-A",40.320872844,-111.777537513,2015-07-09,NA,NA,NA,63.2,NA,2015-07-09 10:19:12,0.17,7,3.61381395475566
